year,season,source_index,pid,area_km2,slope_class,slope_label,is_hillside,footprint_area_km2,footprint_elev_min_m,footprint_elev_max_m,T1_C,T1_pixels,T1_valid_weight,T1_expected_weight,T1_valid_fraction,T0_C,T0_pixels,dT_C,elev_band
2000,winter,15966,15967,0.0009,4,20-30,True,0.0053999999999999,241.17446899414065,272.65631103515625,20.633766174316406,1,0.5095661474349796,0.5095661474349796,1.0,20.91329337516833,39476,-0.2795272008519198,0-500
2000,winter,9351,9352,0.0018,4,20-30,True,0.0107999999999997,602.8843383789062,631.5693359375,17.106521606445312,1,0.0782559990148528,0.0782559990148528,1.0,16.92748848910381,44054,0.179033117341504,500-1000
2000,winter,7746,7747,0.0009,4,20-30,True,0.0053999999999994,1080.6680908203125,1113.2265625,14.300315856933594,1,0.0658909895395682,0.0658909895395682,1.0,15.01309084465393,71434,-0.7127749877203371,1000-1500
2000,winter,2926,2927,0.0009,4,20-30,True,0.005399999999999,1889.93798828125,1928.8463134765625,11.572553634643556,1,0.1324999999999366,0.1324999999999366,1.0,11.356384504493004,173759,0.2161691301505506,1500-2000
2000,winter,5566,5567,0.0009,4,20-30,True,0.0053999999999999,2050.496826171875,2076.68701171875,11.02122402191162,1,0.2257392842436134,0.2257392842436134,1.0,10.360457076120872,141520,0.6607669457907477,2000-2500
2000,winter,3208,3209,0.0009,4,20-30,True,0.005399999999999,2755.9609375,2786.239990234375,4.112421035766602,1,0.0466467328488293,0.0466467328488293,1.0,3.1541505967408376,1593592,0.958270439025764,2500-3000
2000,winter,8726,8727,0.0009,5,30-plus,True,0.0053999999999998,494.5557556152344,575.7872924804688,15.339457511901854,1,0.1550864843095125,0.1550864843095125,1.0,17.36015161253897,119824,-2.020694100637117,0-500
2000,winter,9409,9410,0.0009,5,30-plus,True,0.0053999999999998,536.9917602539062,582.9125366210938,17.05826187133789,1,0.5247830737175749,0.5247830737175749,1.0,17.21366009962575,68967,-0.1553982282878578,500-1000
2000,winter,6282,6283,0.0009,5,30-plus,True,0.0054,1380.402587890625,1440.1983642578125,11.423542022705078,1,0.2990437894739194,0.2990437894739194,1.0,13.61951885705062,155983,-2.195976834345542,1000-1500
2000,winter,5752,5753,0.0009,5,30-plus,True,0.0054,1707.878662109375,1763.4122314453125,13.209073066711426,1,0.4600110395324874,0.4600110395324874,1.0,12.48001283591676,164033,0.7290602307946656,1500-2000
2000,winter,1451,1452,0.0018,5,30-plus,True,0.0107999999999832,2235.582275390625,2283.189697265625,1.3839534521102903,1,0.3480813649064038,0.3480813649064038,1.0,8.826020751321693,321498,-7.442067299211402,2000-2500
2000,winter,6137,6138,0.0009,5,30-plus,True,0.0054,2661.959228515625,2702.11181640625,3.0221450328826904,1,0.2316954947697935,0.2316954947697935,1.0,3.082097348613766,2387598,-0.0599523157310755,2500-3000
2000,winter,13736,13737,0.0018,1,5-10,True,0.0107999999999997,209.6554718017578,226.2516632080078,21.89108085632324,1,0.2084101146819383,0.2084101146819383,1.0,21.878655430255314,19357,0.0124254260679279,0-500
2000,winter,9305,9306,0.0009,1,5-10,True,0.0053999999999998,508.9142150878906,518.6823120117188,17.460012435913086,1,0.3083045052301543,0.3083045052301543,1.0,17.45398243473883,14692,0.0060300011742562,500-1000
2000,winter,7975,7976,0.0144,1,5-10,True,0.0864000000000054,1329.743896484375,1347.0487060546875,13.917458519619936,9,5.791300649145271,5.791300649145271,1.0,13.91060035131462,40694,0.0068581683053174,1000-1500
2000,winter,5812,5813,0.0009,1,5-10,True,0.0054,1669.0418701171875,1685.0302734375,12.73813819885254,1,0.1325000000000238,0.1325000000000238,1.0,12.733927223678844,48223,0.0042109751736951,1500-2000
2000,winter,6392,6393,0.0009,1,5-10,True,0.0054,2448.92041015625,2458.4248046875,8.283784866333008,1,0.4600110395324874,0.4600110395324874,1.0,8.221168093960035,96452,0.0626167723729729,2000-2500
2000,winter,3632,3633,0.0009,1,5-10,True,0.005399999999999,2621.847412109375,2628.84619140625,7.307992935180664,1,0.2990437894737798,0.2990437894737798,1.0,7.346217749577363,78815,-0.038224814396699,2500-3000
2020,summer,13605,13606,0.0198,0,0-5,False,0.1187999999999812,167.527587890625,234.9967041015625,29.34594690897941,14,10.221424672482692,10.221424672482692,1.0,29.347825688058524,65081,-0.0018787790791137,0-500
2020,summer,7255,7256,0.0009,0,0-5,False,0.0053999999999999,885.221435546875,895.1506958007812,25.989999771118164,1,0.1550864843095141,0.1550864843095141,1.0,26.002097428084472,17672,-0.0120976569663078,500-1000
2020,summer,14582,14583,0.0009,0,0-5,False,0.0053999999999973,1011.109375,1016.0108642578124,25.38999938964844,1,0.5247830737173089,0.5247830737173089,1.0,25.38875053352792,9886,0.0012488561205152,1000-1500
2020,summer,4909,4910,0.0027,0,0-5,False,0.0161999999999836,1826.4346923828125,1857.967529296875,26.51381492614746,1,0.4836522615745248,0.4836522615745248,1.0,26.50358378229137,128688,0.0102311438560924,1500-2000
